id,name,symbol,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,max_supply,per_change_1h,per_change_24h,per_change_7d,last_updated
sexcoin,Sexcoin,SXC,314,0.0528925,0.00000556,52610.5,6626558.0,125283514.0,125283514.0,null,-1.97,0.54,47.01,1511811841
goldcoin,GoldCoin,GLD,315,0.162031,0.00001702,47746.3,6586736.0,40651084.0,40651084.0,72245700.0,-0.51,-3.05,-1.4,1511811841
auroracoin,Auroracoin,AUR,316,0.756723,0.00007949,31158.3,6551813.0,8658139.0,8658139.0,null,-1.35,1.17,14.79,1511811843
qwark,Qwark,QWARK,317,0.158585,0.00001666,197327.0,6549037.0,41296696.0,206075989.0,null,0.04,1.68,14.13,1511811854
myriad,Myriad,XMY,318,0.00426443,0.00000045,115399.0,6535464.0,1532552750.0,1532552750.0,null,0.26,7.69,33.17,1511811844
apx,APX,APX,319,9.28177,0.00097504,35115.5,6526746.0,703179.0,803179.0,null,0.41,1.17,27.85,1511811865
dynamic,Dynamic,DYN,320,3.65125,0.00038356,1053420.0,6472961.0,1772807.0,4526711.0,null,2.21,-2.35,4.73,1511811862
aeron,Aeron,ARN,321,0.545371,0.00005729,4970080.0,6437249.0,11803431.0,100000000.0,null,-0.06,-0.53,41.22,1511811881
exclusivecoin,ExclusiveCoin,EXCL,322,1.47043,0.00015447,9356820.0,6391030.0,4346368.0,4346368.0,null,1.35,32.8,30.99,1511811847
e-dinar-coin,E-Dinar Coin,EDR,323,0.00720248,0.00000076,593313.0,6382924.0,886211988.0,1011211988.0,999999999999999,-7.76,-2.03,-8.32,1511811857
bitusd,bitUSD,BITUSD,324,1.01436,0.00010656,818460.0,6269658.0,6180900.0,6180900.0,null,0.39,1.3,8.88,1511811847
posw-coin,PoSW Coin,POSW,325,0.142025,0.00001492,57112.9,6263303.0,44100000.0,70000000.0,null,-0.7,10.5,24.71,1511811860
deeponion,DeepOnion,ONION,326,1.61517,0.00016967,81105.5,6250527.0,3869888.0,18975007.0,null,3.79,11.05,80.0,1511811871
mybit-token,MyBit Token,MYB,327,2.35804,0.00024771,27383.0,6169419.0,2616334.0,2812073.0,null,3.73,0.65,16.18,1511811872
earthcoin,EarthCoin,EAC,328,0.000532764,0.00000006,26579.5,6132709.0,11511118348.0,11511118348.0,null,-0.26,-4.0,43.06,1511811842
zrcoin,ZrCoin,ZRC,329,1.66287,0.00017468,18557.0,6053698.0,3640512.0,4988894.0,null,-0.25,0.59,5.59,1511811867
creditbit,Creditbit,CRB,330,0.364972,0.00003834,109645.0,6023769.0,16504744.0,16504744.0,null,-0.91,-2.84,10.31,1511811852
coss,COSS,COSS,331,0.0716747,0.00000753,171414.0,5949000.0,83000000.0,200000000.0,200000000.0,2.66,18.27,20.72,1511811874
bridgecoin,BridgeCoin,BCO,332,0.212039,0.00002227,37504.6,5711869.0,26937824.0,26937824.0,27000000.0,-1.1,-2.37,53.05,1511811876
europecoin,EuropeCoin,ERC,333,0.572114,0.00006010,201753.0,5693517.0,9951718.0,9951718.0,32000000.0,-1.07,2.97,11.45,1511811849
xenon,Xenon,XNN,334,0.0189567,0.00000199,27852.9,5687010.0,300000000.0,1000000000.0,null,-3.86,16.83,31.13,1511811878
pluton,Pluton,PLU,335,6.67773,0.00070149,4910.25,5676067.0,850000.0,20000000.0,20000000.0,-7.89,-9.91,-12.15,1511811859
synergy,Synergy,SNRG,336,1.72627,0.00018134,34524.9,5562668.0,3222363.0,3222363.0,null,-2.44,1.46,10.87,1511811857
steem-dollars,Steem Dollars,SBD,337,1.64463,0.00017277,1536050.0,5559269.0,3380255.0,3380255.0,null,-1.15,3.55,65.63,1511811855
hempcoin,HempCoin,THC,338,0.0241792,0.00000254,316641.0,5533574.0,228856789.0,228856789.0,null,0.82,-3.78,29.04,1511811846
thegcccoin,TheGCCcoin,GCC,339,0.0111109,0.00000117,3954.81,5531842.0,497875273.0,888121841.0,2400000000.0,0.43,5.3,9.12,1511811861
artbyte,ArtByte,ABY,340,0.00676833,0.00000071,127786.0,5364154.0,792537250.0,792537250.0,null,-1.11,2.78,22.45,1511811846
autonio,Autonio,NIO,341,0.0812689,0.00000854,60931.6,5349780.0,65828135.0,220466789.0,null,-7.39,-6.46,26.08,1511811878
dovu,Dovu,DOVU,342,0.158279,0.00001663,25667.6,5282328.0,33373523.0,1200000000.0,null,3.33,3.9,-6.2,1511811881
project-decorum,Project Decorum,PDC,343,0.104713,0.00001100,213685.0,5235650.0,50000000.0,50000000.0,null,-3.62,-8.65,-13.31,1511811856
pesetacoin,Pesetacoin,PTC,344,0.0389733,0.00000409,51935.3,5130585.0,131643594.0,131643594.0,null,1.89,6.56,13.53,1511811843
syndicate,Syndicate,SYNX,345,0.309755,0.00003254,317625.0,5081302.0,16404260.0,16404260.0,null,-1.11,-0.47,25.06,1511811854
centurion,Centurion,CNT,346,0.0685593,0.00000720,57295.3,5065015.0,73877869.0,78877869.0,250000000.0,-0.63,-40.02,-47.78,1511811861
decent-bet,DecentBet,DBET,347,0.150254,0.00001578,11588.9,4968782.0,33069217.0,93840196.0,null,-0.1,-2.24,-10.37,1511811879
circuits-of-value,Circuits of Value,COVAL,348,0.00495007,0.00000052,70741.5,4950070.0,1000000000.0,1200000000.0,null,-0.65,2.4,9.51,1511811847
bitswift,Bitswift,SWIFT,349,1.216,0.00012774,115028.0,4948143.0,4069197.0,4069197.0,null,-1.9,-0.91,12.1,1511811847
propy,Propy,PRO,350,0.34149,0.00003587,224950.0,4800397.0,14057212.0,100000000.0,null,-0.05,-2.37,3.13,1511811872
neutron,Neutron,NTRN,351,0.146643,0.00001540,19328.2,4743589.0,32347873.0,32347873.0,null,-2.91,21.81,22.62,1511811848
publica,Publica,PBL,352,0.250921,0.00002636,233956.0,4662848.0,18582933.0,33787150.0,null,1.63,83.6,null,1511811881
primecoin,Primecoin,XPM,353,0.215721,0.00002266,97221.5,4631983.0,21472101.0,21472101.0,null,-1.05,11.7,37.64,1511811841
clearpoll,ClearPoll,POLL,354,0.660046,0.00006934,263579.0,4620316.0,6999991.0,9999991.0,null,0.23,19.21,64.58,1511811876
belacoin,Bela,BELA,355,0.118511,0.00001245,542251.0,4589531.0,38726625.0,38726625.0,null,-1.76,-4.72,18.46,1511811844
internet-of-people,Internet of People,IOP,356,2.50826,0.00026349,1439950.0,4555269.0,1816107.0,1837958.0,21000000.0,0.12,3.47,2.28,1511811859
parkbyte,ParkByte,PKB,357,0.953256,0.00010014,532811.0,4541337.0,4764026.0,4764026.0,null,2.22,8.13,58.96,1511811849
trustplus,TrustPlus,TRUST,358,0.141458,0.00001486,421082.0,4538906.0,32086595.0,32086595.0,null,-1.34,-11.47,41.65,1511811846
rupee,Rupee,RUP,359,0.201803,0.00002120,45283.9,4497705.0,22287600.0,22287600.0,84000000.0,11.4,-2.98,1.84,1511811868
voisecom,Voise,VOISE,360,0.00698845,0.00000073,333539.0,4493657.0,643012000.0,825578000.0,null,0.76,-4.13,-21.29,1511811873
memetic,Memetic,MEME,361,0.269678,0.00002833,308148.0,4438575.0,16458796.0,16458796.0,null,-1.43,2.61,19.78,1511811853
breakout-stake,Breakout Stake,BRX,362,0.706965,0.00007427,64636.8,4431315.0,6268082.0,6268082.0,null,0.69,1.8,24.75,1511811860
trueflip,TrueFlip,TFL,363,0.695687,0.00007308,2697.04,4346142.0,6247267.0,8924667.0,null,-0.09,31.25,9.1,1511811870
supercoin,SuperCoin,SUPER,364,0.0913893,0.00000960,55480.3,4284887.0,46886087.0,46886087.0,null,-5.84,21.32,-36.2,1511811845
tao,Tao,XTO,365,0.130891,0.00001375,7590.49,4272133.0,32638859.0,32638859.0,null,-0.26,5.19,-10.77,1511811858
